log2FoldChange,baseMean,padj,position,bin,product,gene,domain,phylum,class,order,family,genus,species
1.268582553,6.173314451,0.005616264,NODE_36296_length_3084_cov_6.557940_pgaptmp_002253,201005_10_DNA_sed_1_bin.16,fasciclin domain-containing protein,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
0.964403718,8.293637622,0.007266243,NODE_36296_length_3084_cov_6.557940_pgaptmp_002251,201005_10_DNA_sed_1_bin.16,DUF5666 domain-containing protein,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
1.47630016,3.124807976,0.035889007,NODE_2244_length_15947_cov_5.379562_pgaptmp_001256,201005_10_DNA_sed_1_bin.16,DegQ family serine endoprotease,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-1.69056627,29.31675328,3.31E-23,NODE_13044_length_5798_cov_6.412154_pgaptmp_000425,201005_10_DNA_sed_1_bin.16,FAD-dependent oxidoreductase,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-2.309666729,5.927021555,2.11E-05,NODE_3471_length_12662_cov_5.418815_pgaptmp_002142,201005_10_DNA_sed_1_bin.16,DNA repair protein RecN,recN,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-1.611413352,5.105377152,4.89E-05,NODE_13044_length_5798_cov_6.412154_pgaptmp_000430,201005_10_DNA_sed_1_bin.16,chlorophyllide reductase subunit Y,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-0.952614128,3.715262058,0.043353734,NODE_16927_length_4931_cov_5.313987_pgaptmp_000843,201005_10_DNA_sed_1_bin.16,cyclodeaminase/cyclohydrolase family protein,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-1.421822572,4.218578363,0.010020649,NODE_13848_length_5590_cov_4.430172_pgaptmp_000553,201005_10_DNA_sed_1_bin.16,sarcosine oxidase subunit beta family protein,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-2.21644516,15.40809301,1.97E-16,NODE_13044_length_5798_cov_6.412154_pgaptmp_000429,201005_10_DNA_sed_1_bin.16,chlorophyllide a reductase iron protein subunit X,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
2.062976393,2.204331254,0.017620036,NODE_3265_length_13079_cov_4.990249_pgaptmp_002022,201005_10_DNA_sed_1_bin.16,glycerol-3-phosphate dehydrogenase,glpD,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-1.488745807,8.21594816,0.014792394,NODE_41828_length_2826_cov_3.932876_pgaptmp_002500,201005_10_DNA_sed_1_bin.16,photosynthetic reaction center cytochrome c subunit family protein,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-1.337800975,3.331219559,0.009536129,NODE_12036_length_6104_cov_5.659448_pgaptmp_000274,201005_10_DNA_sed_1_bin.16,magnesium-protoporphyrin IX monomethyl ester anaerobic oxidative cyclase,bchE,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-2.01234114,4.089323816,0.009536129,NODE_9374_length_7100_cov_5.571327_pgaptmp_003744,201005_10_DNA_sed_1_bin.16,cobaltochelatase subunit CobN,NA,Bacteria,Proteobacteria,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAAAOG01,NA
-2.008542193,10.41650576,1.00E-08,NODE_4739_length_9855_cov_21.716939_pgaptmp_002545,201005_10_DNA_mat_1_bin.63,circularly permuted type 2 ATP-grasp protein,NA,Bacteria,Verrucomicrobiota,Kiritimatiellae,SLOV01,SLOV01,NA,NA
0.362256089,67.29983649,0.039937084,NODE_495_length_25685_cov_47.825205_pgaptmp_001868,201005_12_DNA_sed_1_bin.51,DUF4968 domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.608663222,29.71930892,0.043048749,NODE_1897_length_14142_cov_51.524526_pgaptmp_000739,201005_12_DNA_sed_1_bin.51,purine-nucleoside phosphorylase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.844065094,22.98738132,0.039937084,NODE_2020_length_13677_cov_38.341653_pgaptmp_000813,201005_12_DNA_sed_1_bin.51,sugar ABC transporter permease,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-1.595922968,2.576557952,0.049062441,NODE_1861_length_14287_cov_52.521360_pgaptmp_000730,201005_12_DNA_sed_1_bin.51,GMC oxidoreductase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-1.419905633,1.97705128,0.039937084,NODE_239_length_33548_cov_51.407787_pgaptmp_001096,201005_12_DNA_sed_1_bin.51,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-1.481008065,2.272342947,0.046338039,NODE_10336_length_5448_cov_53.956981_pgaptmp_000037,201005_12_DNA_sed_1_bin.51,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.344684565,13425.35749,0.002206555,NODE_1202_length_16857_cov_174.740507_pgaptmp_000190,201005_12_DNA_2_bin.1,NADH-quinone oxidoreductase subunit L,nuoL,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.253933786,4227.484676,0.001367388,NODE_3430_length_8698_cov_94.742451_pgaptmp_001021,201005_12_DNA_2_bin.1,bacteriorhodopsin,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.292738816,1759.459622,0.043069178,NODE_8614_length_4415_cov_168.005275_pgaptmp_001748,201005_12_DNA_2_bin.1,aldehyde ferredoxin oxidoreductase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.366756213,3210.650386,0.002741514,NODE_12558_length_3342_cov_79.196532_pgaptmp_000280,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.288900375,631.1135134,0.012065965,NODE_1056_length_18056_cov_170.874451_pgaptmp_000029,201005_12_DNA_2_bin.1,serine protein kinase PrkA,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.225004149,737.3340793,0.000385135,NODE_3398_length_8753_cov_160.828696_pgaptmp_001000,201005_12_DNA_2_bin.1,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.562983801,502.0942051,2.75E-08,NODE_6246_length_5596_cov_193.569572_pgaptmp_001469,201005_12_DNA_2_bin.1,biosynthetic-type acetolactate synthase large subunit,ilvB,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.188130247,1356.53084,0.003285993,NODE_508_length_26592_cov_99.179448_pgaptmp_001314,201005_12_DNA_2_bin.1,aminotransferase class IV,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.554414667,331.2886513,1.09E-06,NODE_1739_length_13677_cov_130.110556_pgaptmp_000588,201005_12_DNA_2_bin.1,TraB/GumN family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.222083031,429.2222628,0.002065371,NODE_5280_length_6306_cov_48.746281_pgaptmp_001369,201005_12_DNA_2_bin.1,transposase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.161103513,413.9779347,0.031397127,NODE_1088_length_17763_cov_97.075616_pgaptmp_000057,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.375364862,242.3980414,0.001276831,NODE_5023_length_6558_cov_138.914655_pgaptmp_001301,201005_12_DNA_2_bin.1,2-isopropylmalate synthase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.308445292,425.4704686,0.012328606,NODE_15457_length_2856_cov_203.711889_pgaptmp_000467,201005_12_DNA_2_bin.1,GTP-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.260123427,350.7678626,0.000613135,NODE_824_length_20635_cov_95.219242_pgaptmp_001680,201005_12_DNA_2_bin.1,RimK/LysX family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.222542895,289.0206644,0.008303861,NODE_13468_length_3172_cov_84.599294_pgaptmp_000340,201005_12_DNA_2_bin.1,AAA family ATPase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.266604378,335.383677,0.002466279,NODE_5171_length_6421_cov_146.444549_pgaptmp_001359,201005_12_DNA_2_bin.1,2-oxoacid:acceptor oxidoreductase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.448457195,243.0153285,0.0003009,NODE_5754_length_5925_cov_118.306985_pgaptmp_001412,201005_12_DNA_2_bin.1,acyl-CoA/acyl-ACP dehydrogenase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.325547223,262.1934737,0.003328887,NODE_1056_length_18056_cov_170.874451_pgaptmp_000030,201005_12_DNA_2_bin.1,kinase anchor protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.584304588,157.5392687,1.44E-07,NODE_18005_length_2558_cov_226.414303_pgaptmp_000632,201005_12_DNA_2_bin.1,SpoVR family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.41275471,331.1232096,3.60E-07,NODE_5848_length_5854_cov_114.968098_pgaptmp_001429,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.414923991,104.5380476,0.002065371,NODE_1056_length_18056_cov_170.874451_pgaptmp_000032,201005_12_DNA_2_bin.1,SpoVR family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.304794822,255.5760997,0.003451556,NODE_11328_length_3608_cov_149.851112_pgaptmp_000102,201005_12_DNA_2_bin.1,adenosylhomocysteinase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.393421048,257.7295433,0.000287305,NODE_1202_length_16857_cov_174.740507_pgaptmp_000206,201005_12_DNA_2_bin.1,thiamine pyrophosphate-dependent enzyme,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.582079095,96.60498273,0.00059949,NODE_406_length_29495_cov_109.910768_pgaptmp_001158,201005_12_DNA_2_bin.1,helix-turn-helix domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.245582622,147.0945071,0.043069178,NODE_16227_length_2759_cov_195.372781_pgaptmp_000514,201005_12_DNA_2_bin.1,RPA family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.571617716,119.8286953,5.37E-05,NODE_1056_length_18056_cov_170.874451_pgaptmp_000031,201005_12_DNA_2_bin.1,YeaH/YhbH family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.245079105,130.9588193,0.03402449,NODE_10441_length_3831_cov_85.938559_pgaptmp_000015,201005_12_DNA_2_bin.1,PotD/PotF family extracellular solute-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.546049542,65.66920425,0.001367388,NODE_1739_length_13677_cov_130.110556_pgaptmp_000589,201005_12_DNA_2_bin.1,biosynthetic-type acetolactate synthase large subunit,ilvB,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.472758172,128.5811548,0.010325063,NODE_9317_length_4168_cov_71.437637_pgaptmp_001841,201005_12_DNA_2_bin.1,ABC transporter substrate-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.457648117,162.1411212,0.005438371,NODE_7483_length_4904_cov_213.868014_pgaptmp_001615,201005_12_DNA_2_bin.1,isocitrate dehydrogenase (NADP(+)),icd,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.328689079,92.17937514,0.01201933,NODE_406_length_29495_cov_109.910768_pgaptmp_001141,201005_12_DNA_2_bin.1,2-isopropylmalate synthase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
1.178602085,65.41427835,8.61E-05,NODE_1651_length_14157_cov_117.277195_pgaptmp_000529,201005_12_DNA_2_bin.1,TrmB family transcriptional regulator,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.783416705,58.89212235,1.85E-07,NODE_1739_length_13677_cov_130.110556_pgaptmp_000592,201005_12_DNA_2_bin.1,3-isopropylmalate dehydratase large subunit,leuC,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.507434126,69.88805369,0.001701672,NODE_6246_length_5596_cov_193.569572_pgaptmp_001472,201005_12_DNA_2_bin.1,3-isopropylmalate dehydratase large subunit,leuC,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.699842951,56.48476794,1.20E-05,NODE_6246_length_5596_cov_193.569572_pgaptmp_001471,201005_12_DNA_2_bin.1,ketol-acid reductoisomerase,ilvC,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.514709207,243.5787792,1.25E-06,NODE_5848_length_5854_cov_114.968098_pgaptmp_001431,201005_12_DNA_2_bin.1,molecular chaperone DnaJ,dnaJ,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.355211222,209.4370184,0.010201406,NODE_4365_length_7268_cov_87.349231_pgaptmp_001213,201005_12_DNA_2_bin.1,Lrp/AsnC family transcriptional regulator,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.340154657,71.04562152,0.022396434,NODE_8795_length_4355_cov_161.110930_pgaptmp_001779,201005_12_DNA_2_bin.1,helix-hairpin-helix domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.257791931,91.90018629,1.44E-07,NODE_2144_length_11821_cov_143.659612_pgaptmp_000721,201005_12_DNA_2_bin.1,type II glyceraldehyde-3-phosphate dehydrogenase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.558712954,52.93665605,0.007518613,NODE_4701_length_6873_cov_115.837049_pgaptmp_001249,201005_12_DNA_2_bin.1,cation-translocating P-type ATPase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.406001412,116.0824539,0.016674332,NODE_3430_length_8698_cov_94.742451_pgaptmp_001022,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.51937152,65.62416547,0.024783676,NODE_3528_length_8530_cov_113.824779_pgaptmp_001035,201005_12_DNA_2_bin.1,response regulator,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.597016217,146.3036928,0.000862603,NODE_14615_length_2979_cov_89.365595_pgaptmp_000452,201005_12_DNA_2_bin.1,ABC transporter ATP-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.72494069,33.41297983,0.000433144,NODE_1651_length_14157_cov_117.277195_pgaptmp_000530,201005_12_DNA_2_bin.1,uracil-DNA glycosylase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.422520354,167.848154,0.008303861,NODE_4365_length_7268_cov_87.349231_pgaptmp_001217,201005_12_DNA_2_bin.1,SIMPL domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.912468653,115.6413794,9.24E-10,NODE_9542_length_4095_cov_138.214604_pgaptmp_001879,201005_12_DNA_2_bin.1,type I glyceraldehyde-3-phosphate dehydrogenase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.617243866,68.40981762,0.013163636,NODE_829_length_20510_cov_165.724371_pgaptmp_001713,201005_12_DNA_2_bin.1,argininosuccinate synthase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.700299329,24.8467026,0.007322751,NODE_6246_length_5596_cov_193.569572_pgaptmp_001473,201005_12_DNA_2_bin.1,3-isopropylmalate dehydratase small subunit,leuD,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.537152919,47.26727428,0.013163636,NODE_1546_length_14632_cov_57.578583_pgaptmp_000472,201005_12_DNA_2_bin.1,PAS domain S-box protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.88449279,13.91821246,0.006545005,NODE_1739_length_13677_cov_130.110556_pgaptmp_000593,201005_12_DNA_2_bin.1,3-isopropylmalate dehydratase small subunit,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.578265396,28.4180334,0.00139697,NODE_18005_length_2558_cov_226.414303_pgaptmp_000633,201005_12_DNA_2_bin.1,YeaH/YhbH family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.599442917,33.64651357,0.002206555,NODE_6913_length_5188_cov_140.823495_pgaptmp_001547,201005_12_DNA_2_bin.1,DNA topoisomerase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.664129068,28.63235628,0.018389387,NODE_1431_length_15286_cov_76.309435_pgaptmp_000410,201005_12_DNA_2_bin.1,tyrosine-type recombinase/integrase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
1.3541973,15.88634731,0.037654797,NODE_890_length_19786_cov_107.861487_pgaptmp_001795,201005_12_DNA_2_bin.1,MarR family transcriptional regulator,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.448056874,47.47798672,0.016104953,NODE_3830_length_8018_cov_32.734648_pgaptmp_001082,201005_12_DNA_2_bin.1,thiamine pyrophosphate-dependent enzyme,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.411680168,32.09240561,0.01379021,NODE_8396_length_4501_cov_94.330859_pgaptmp_001724,201005_12_DNA_2_bin.1,ABC transporter ATP-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.382105632,29.67009244,0.034427514,NODE_13908_length_3095_cov_91.848026_pgaptmp_000385,201005_12_DNA_2_bin.1,acetate--CoA ligase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.869860984,9.069693767,0.022864239,NODE_6972_length_5161_cov_91.497454_pgaptmp_001557,201005_12_DNA_2_bin.1,ArsR family transcriptional regulator,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.616326368,11.62734272,0.042616804,NODE_3956_length_7814_cov_109.291275_pgaptmp_001113,201005_12_DNA_2_bin.1,sulfurtransferase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
0.613331493,25.32466128,0.035581286,NODE_10441_length_3831_cov_85.938559_pgaptmp_000016,201005_12_DNA_2_bin.1,ABC transporter ATP-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.634279827,28.40223356,0.002408634,NODE_14313_length_3028_cov_96.732930_pgaptmp_000398,201005_12_DNA_2_bin.1,iron ABC transporter substrate-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.169834243,9.835294808,0.004401126,NODE_2144_length_11821_cov_143.659612_pgaptmp_000714,201005_12_DNA_2_bin.1,universal stress protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.006593203,13.24862317,0.000522944,NODE_6448_length_5471_cov_109.032866_pgaptmp_001509,201005_12_DNA_2_bin.1,isoaspartyl peptidase/L-asparaginase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.263305798,10.18562657,0.003654839,NODE_8940_length_4299_cov_88.765787_pgaptmp_001815,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
1.199198079,16.28794392,8.74E-05,NODE_6574_length_5394_cov_76.766810_pgaptmp_001521,201005_12_DNA_2_bin.1,ABC transporter substrate-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.104535779,11.64013243,0.005315006,NODE_2027_length_12324_cov_84.215665_pgaptmp_000686,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.033359369,4.223138526,0.01943551,NODE_14615_length_2979_cov_89.365595_pgaptmp_000451,201005_12_DNA_2_bin.1,SKN1/KRE6 family beta-glucan synthesis-associated protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.198682347,4.889983402,0.023246177,NODE_406_length_29495_cov_109.910768_pgaptmp_001139,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-0.838060885,5.248474095,0.03556537,NODE_14313_length_3028_cov_96.732930_pgaptmp_000399,201005_12_DNA_2_bin.1,glycosyltransferase family 2 protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
-1.117460719,8.669586805,0.028622026,NODE_9063_length_4254_cov_103.373422_pgaptmp_001824,201005_12_DNA_2_bin.1,CDP-alcohol phosphatidyltransferase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
1.027213604,2.545709623,0.03556537,NODE_2052_length_12251_cov_135.783536_pgaptmp_000702,201005_12_DNA_2_bin.1,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,NA
